moisture,germination,purity,vigor_index,fungal_infestation,discoloration,protein_content,oil_content,seed_age_days,seed_length,seed_width,quality
10.548447399026928,88.04097426355567,96.61496744192672,644.591840695496,2.839043639107614,4.740034782525943,12.989542746984121,17.162167928493506,125.4070760764047,4.9391283476159415,2.448105373460872,Good
11.135056409375848,95.61006704769774,96.44682838872386,581.4623117499216,4.605749801316883,7.301812275177422,12.887169264665712,17.849136845850467,68.98020331729415,4.995544883967813,2.600660456721499,Good
8.150503627573087,82.64791350123382,94.99103888451144,574.6944230884981,6.0087871218713556,5.0590149248873795,12.489235813654673,18.73614601946752,30.0,4.555081947771054,2.1397484153624107,Bad
9.911234550949635,89.65437494375016,93.19654395507149,665.8339671398614,2.134192733066807,4.5408729498437905,12.372577531839005,16.686317939221208,59.31445278952785,4.571832825920684,2.5513798219563903,Bad
11.221845179419732,96.77720295302075,100.0,613.9208303644599,4.35610565613161,4.440119497331622,11.438189875413906,19.56670599704046,58.817495429235166,4.760606455597186,2.3269261216237727,Good
8.698012845155395,84.45498681794312,100.0,662.6818301020885,7.744649049252722,4.677829183572802,11.33014017892317,18.91442847316537,39.17843866621561,5.287696368041551,2.3907535117892857,Bad
11.751396036691343,79.44812828485716,93.31974274248215,456.6615555388358,3.319499239080369,4.956670443930638,12.967358937072438,18.870890756470953,55.93484942514826,4.76844782226241,2.400866936661221,Bad
9.79872262016239,64.95378041822885,95.7514848647262,605.9091058211677,6.136693076007579,9.596210886634164,11.352470923335268,18.38247163495034,66.26110561985959,5.203323652331562,2.398439753919629,Bad
10.416612500413446,81.16866474278505,94.65040109786949,505.35545478183764,3.7177262455804563,0.1600699095714484,12.340599098153834,17.096398450595732,68.47933014717077,5.144089533171715,2.0950497507622234,Bad
9.796586775541206,90.23423184562311,94.73928277540507,598.4526895507942,7.59917403463398,5.192987008065906,12.182082589590074,19.012100807812672,35.48893841761043,5.146160496220594,2.5073761510981973,Bad
14.704556369017876,91.4563342756763,99.55772476628958,642.829212500753,0.7090642223257895,7.599480370567069,14.630265098981038,17.68026918422137,85.234041845679,5.123717538049057,2.5251781138424345,Bad
10.973005550524132,87.0436506571841,92.06411536390164,704.3484087449461,4.129912382020568,12.594498480712556,11.807493244395973,16.311472026387204,110.8984648130149,4.41541693353936,2.543501597043662,Bad
8.884578142088198,76.5870090503776,97.39940907280892,543.7099962937689,1.0422906097082203,7.016291843693665,13.402155974702403,18.0795793323936,77.01397874344569,4.376368999198675,2.473121418051953,Bad
12.645089824206378,62.23178431052409,98.1847143219176,568.457711681881,2.598246367438212,7.386706528469304,12.848766126796697,16.840976279773493,97.65919646876063,4.441782883827794,2.3689318788927856,Bad
8.558312700057956,77.04784901995265,95.57354647919455,594.2680255754677,2.5863624294096104,7.6482131840875205,11.859308535105201,17.394917105631293,74.5328169723738,5.035591233144991,2.179797822770605,Bad
11.417727190009511,78.95655128946049,98.67920348096033,541.5281339122865,3.4660873857322914,0.705249384889095,10.507215197087328,18.706711454307253,43.838190462197744,4.6170795706027565,2.4672802491661896,Bad
7.080659752240448,78.87071032809986,96.44295552161235,658.7135837273554,1.6234172986093602,10.636372403699726,11.936443730268422,17.88037262228054,76.77284896746033,4.519618992577978,2.4057811430227214,Bad
8.343627902203139,88.18556356977925,99.65138976346833,595.7943272780626,3.8565208848809758,10.469686280845497,13.07908371209664,17.962552202693214,57.43611162973178,4.5748329494200455,2.3996323825320225,Bad
11.393722471738247,100.0,91.43338408522244,607.3174214025628,4.920933008962356,11.257984637146691,10.530218903725004,19.168399676800973,42.263788035362154,4.843503127838125,2.466098321693776,Bad
12.476933159990821,83.23529201841093,94.9536742169794,637.2103876064496,0.9361937347568681,18.02339221211316,13.00285140184236,15.743883597024587,68.0480219620511,4.491039833815772,2.3932332000821837,Bad
11.34273656237994,79.83268210843538,95.7845605714469,595.6973090174754,2.7301350199410566,2.805913588051161,13.61146424450541,19.124889147490475,90.50921901457187,4.549778430107151,2.333397270405139,Bad
10.76870343522352,79.40778186995908,87.98337784658595,550.9476523094481,9.081984265526046,2.0478933415773053,12.115208483894278,18.147487657489236,61.4853542832735,4.608706232771613,2.2230042935134775,Bad
10.397792608821423,83.24384766907714,92.7421417992644,596.218785702092,4.658474277731697,10.823469258395953,13.096436041708206,17.930852051935823,118.49894084247217,4.975277228901275,2.3991218571287622,Bad
8.042956019265144,73.71706239651601,93.55920223692364,548.6291184291966,0.3645175916364658,6.650043595257231,12.168305379511116,17.962279614474973,93.77265660809124,4.202348056307654,2.6210053510847704,Bad
9.560311583210582,83.20198558746056,98.84461798447005,606.4788533469891,1.1990682704804247,4.057486985852238,12.685657729111833,18.639787081122645,56.30377639074866,4.702662418641879,2.2346032615077704,Good
10.078722458080424,86.50812336331799,93.8794699610562,659.8162632481078,4.451808490745722,6.869750128716123,13.792296342906203,19.025955239823578,55.54456345322216,4.592861305047326,2.550469387830732,Bad
13.11424445243783,84.09686063574487,93.54576303808207,529.5013024636601,4.201332077148476,5.526625499633116,10.135228859706528,17.76359127920629,123.61862832883071,4.882360170736097,2.5071788418280065,Bad
11.687236579136922,86.57541934004782,98.45245734196857,508.05773991347445,2.82511439659824,14.899108271188666,11.08173732863542,17.865828869154903,61.59317352571823,4.665745770264758,2.1431840253138947,Bad
7.473919689274532,86.33747609348535,91.14626806262984,602.9549961551804,8.386629913775952,17.047249216093206,13.500817725508025,18.608945995398205,79.10550178832605,4.424635551933305,2.4912780655116706,Bad
11.648167938789591,64.28103317753556,89.78626779766928,553.9320229953656,9.237457641737308,1.4577548346261366,13.72214470956467,15.901923306510467,80.54500087761043,5.344788955093325,2.4027198340357825,Bad
10.229835439167367,88.36870158395404,94.91522309979196,601.9047164647181,3.4712332803005532,2.0938047469334524,10.310488875157839,17.901301683513623,30.0,5.163408827029165,2.3874821480748762,Bad
9.646155999388082,75.28985154337546,91.65687969576493,619.224211236582,5.745913731853477,4.962527981472372,13.874764317368857,18.49808234462863,30.0,4.773743378603684,2.699432178644207,Bad
12.223352577681736,71.04160836996041,91.77096211602105,471.3788262642876,5.846332342642005,5.241887833283952,9.0,17.506686436349526,91.40786480612205,4.877632589956959,2.5411984165146886,Bad
13.061999044991902,70.95548172145004,97.72030137506394,641.3909656595125,6.111746278955154,4.898958213206324,12.750707422434093,17.20138975327533,43.815927880249916,4.476506167866823,2.2607812465004047,Bad
12.862560238232398,86.3354161047253,98.62792151373773,529.8198898226851,2.719829356452192,7.2230632818259455,12.262553142402004,17.84766470293758,70.29662639200934,4.762647232265156,2.4959605110343643,Bad
9.321564953554724,79.77425072775146,98.36659264755637,598.6591229661186,7.878898434441075,6.212660797112238,11.12026482932838,17.415065381077962,32.2486603492451,5.4966084906069055,2.2624732493191435,Bad
10.38157524829757,65.18031216014589,99.3263299809217,560.4370598736942,3.8628056075311816,2.585549628418728,11.19414465163111,17.75434813751664,61.78852753839481,5.071986757521663,2.26878786539268,Bad
11.662526862807129,86.78037815192283,99.72340296004441,566.8825791129424,4.843984162050222,3.8927670365440763,11.238379550588904,17.527886067992632,75.34345181966253,4.383193046179067,2.424060958446324,Good
12.951090254244718,67.60391869201173,89.61422937351921,701.6374763770793,4.004087020456621,14.185355328838256,11.75501709515558,19.561636255815284,30.0,4.821333448330817,2.5760576094667953,Bad
10.04165152430942,83.3982135851821,97.3512358797884,619.1560512477397,3.720627655402483,6.5702070130612675,14.383242449509954,16.860472477641746,71.35171353374628,4.724522666993789,2.176910430325527,Good
10.628682046672365,84.38498925673053,94.41117540129133,654.2813041772155,4.556808919875719,6.365476433496044,12.987724364968651,18.834780567936125,72.73101124727752,4.856187679946936,2.3244315952265615,Bad
8.787330051987944,90.85577081695045,93.7577272620287,609.0564812521645,1.628228852412966,1.918251416690107,13.721284956083082,17.41277137817988,58.286719372416165,5.2345907413145625,2.576375109245495,Bad
8.607586751838658,99.81684786466852,97.68124389662611,637.2008144792973,0.057693961652701464,6.1471330907833375,11.613507414138326,18.325815555857496,42.48894696450733,4.427107352918722,2.2588754533586286,Good
12.625051644788396,68.35323674099459,90.80911356031274,625.0427017286071,3.573239047972547,11.84360971827033,12.276310708868596,18.647026462420243,60.584866276248974,4.639432029587918,2.4047102463440644,Bad
13.712480057141645,81.4752614393695,90.74667418238305,615.2673686812095,2.2391447261534614,10.382205913877623,10.714086435459793,19.530399939689293,60.62048447172368,4.362898371958292,2.3534011014391614,Bad
10.855979756839332,79.23664704955783,97.90071823224515,666.4293545498808,5.09500735597328,11.244397191894226,11.665866335089557,18.392919789818542,118.12266128410354,4.764448340313055,2.5914806007706788,Bad
13.007065795784047,86.33749685960962,97.4633580525327,609.3903272306562,4.867580317423298,3.1856116956946803,11.33700050752256,17.603574192957495,66.97916839695314,4.732327829421575,2.447826661378384,Bad
11.723272050095268,84.15668770933618,96.41019796761454,737.1089143330623,4.026960039393404,3.1215292663846093,12.586367069001849,18.06577408229906,58.391581282402996,5.324936802671268,2.3551923788704476,Good
9.709760490789751,78.4745375726338,93.36025978583059,657.6318943687463,6.96314958110877,12.533742888696214,11.15177473227301,19.918476781503262,66.92889780033163,4.444625421670493,2.2745097436721524,Bad
11.722791211016828,77.59097811389145,98.23148890374637,531.6275581356186,3.9875446422740604,11.30509655947107,10.995762081639054,18.163452990624656,80.59203780478819,4.971809973227535,2.7157607364966956,Bad
14.076073132931938,70.83549144815953,98.04090867618143,589.407017461021,1.083698314108207,6.96614895273741,12.475621103094179,16.69217577421866,79.670258553307,4.0,2.388636183340595,Bad
10.928347921780096,91.8786158240651,96.25591354514236,623.8246559694401,3.5527115166911685,11.412161073796309,11.935779639753815,17.61670904094872,81.24546112558843,5.279881860829359,2.366056772603379,Bad
14.129287311628012,86.59204181599529,92.46803687619068,602.6698101427222,6.34193553371002,3.1880145109848446,11.159359129715892,17.590947152200428,85.07616947975878,4.708673073494303,2.4749044342563185,Bad
7.0,91.17768197795138,94.72425496281149,641.21240513833,0.23149065407891412,3.0221275688101397,10.984027042654619,18.72996844835702,33.493513085492296,4.741787119824877,2.5078299788762597,Bad
12.643805008750448,78.89603863524486,98.51350103257333,647.8210022900324,3.811927345900047,1.5301553899411058,11.158956269390421,16.778013708340772,82.91208344020814,4.63317323639669,2.1899870825074834,Bad
11.174094136476343,75.4316453130557,99.98157366840536,518.4247808520621,5.15092406911791,9.44588173201458,12.977537432278435,17.492225840295564,74.60349444462632,4.842062073810645,2.3714998064087083,Bad
10.401985299068265,71.21684933370773,95.02039018987101,676.8646526829897,9.304484669055567,8.866871497752268,12.50103377083512,18.21352083580373,54.42302998139823,4.521602594909813,2.2391488168458182,Bad
11.183521553071005,85.5891758374066,95.25098109657522,570.1909520708373,6.416515273855212,5.910333919276175,11.093787449788284,17.71958010897965,72.66079356762855,4.7431653320743425,2.315318657160256,Bad
7.024862170798214,71.60206775471765,95.51493267592481,564.2457296481145,4.265232766728971,4.878429561553955,11.141531014874445,18.090919756893605,67.25154633419541,5.104569389954356,2.5910234977052093,Bad
10.560656224324976,100.0,96.82467902673292,564.0526564376676,5.041518452693894,17.658194415451625,10.623200037555558,18.14758751959257,69.47971354068592,4.582986469623564,2.5730133833688105,Bad
11.714225143023492,68.92357418906559,94.25679809981993,648.5145843594349,0.2046092794301484,6.96347602564645,11.528090081226736,18.214490560234562,74.35867972604079,4.6090100673357215,2.4883215238542893,Bad
13.955788089483033,84.73660119212502,87.31744482728524,583.9759381111328,1.900555628188075,13.552268058135905,12.14754510329879,17.07303627603789,30.0,4.6157281028676325,2.1892148036861694,Bad
9.963459563452705,97.66854707213787,99.5783070049413,560.1869013397376,5.301911342221261,7.414606262202075,10.945270390784287,18.797584197334878,76.57749270145555,4.987390107014911,2.428005330908142,Bad
9.383012794213625,87.99089759263809,100.0,574.5624505533877,4.322334793312636,5.997149168845338,14.624776272104189,17.464715505504085,86.26036454643659,4.654461902429649,2.3136599704803067,Good
9.996485912830927,83.75673712491779,94.16280042118287,492.31850046504735,4.577482373194786,13.66663803922556,12.748538922056397,17.988408694659697,76.09462703987319,4.566389621639468,2.5487869810885972,Bad
12.830804235404148,72.31516353038104,92.80003989324368,549.4701741629108,4.068229307354722,11.159856481663986,11.961389348157592,16.7881170494231,51.87285767774415,4.753819364333938,2.3154939060018247,Bad
11.657502219319369,68.18230811432296,95.58869843282933,525.624987080814,3.989818204836971,7.9035639080094,12.102087149979551,18.039893977598922,48.42057407132285,5.018933604373432,2.2757955386936075,Bad
9.940479592465923,89.70050108917586,95.43748834881369,583.8498401702466,4.205861296957595,12.534856447010448,10.330314506939933,18.190177481559548,74.55498912427127,4.308887513786337,2.4541005770987345,Bad
12.026534866226712,97.06147240774946,98.98655573148888,639.8515962164156,1.8879296314703895,18.08122606470095,10.561166689954398,18.03622995009148,90.07689055762695,4.924356791003445,2.582025592528345,Bad
11.194155098696081,77.61150009521829,96.16391832493511,633.2325540559937,3.542146055310135,5.070586533911378,13.587470537303801,17.219687126268862,102.7161430401143,4.805838362256085,2.5601906842391267,Bad
12.937289981065778,70.60938492383649,93.62213150888645,675.405029852795,1.511790737142317,9.886946586981004,13.96211859518899,19.12793693299657,89.12020015074768,4.819000600235048,2.594890214853468,Bad
9.595893812245295,57.41830569450981,92.04477164832585,662.0385490377972,2.760807086523518,6.36315934503301,9.341530284215883,18.58344034539736,82.79251769535144,4.705647844033863,2.5962688533368965,Bad
10.344675706804464,72.19235156337463,98.59690255445902,568.2841971048974,6.391810018409066,4.261835916926791,12.564460994511789,17.861099479378073,30.0,4.709437811637223,2.6449006061936364,Bad
10.215783693735684,80.8634315750096,97.79853372349275,601.1442840452228,3.638495379004873,4.150932855535467,13.657966203255103,17.85192923485392,54.659137940786096,4.911190011472473,2.4270937861338933,Good
8.072970103735763,97.99123240836734,99.18167963427545,598.0466343467149,5.191678950561616,14.369332584074394,11.589909479930274,17.26185474089422,77.82262491212315,4.235127352711155,2.3333055917877834,Bad
11.592240554129152,88.73133692232969,93.09543974783672,470.9368390366868,4.2305891082251,0.7009575707746185,13.823212236838588,17.377177499634495,52.99947571400605,4.457518713419731,2.2761747581323153,Bad
11.522110544359778,85.05085404706753,100.0,526.9644277854153,3.230216666213451,10.031437433867183,12.9208170834724,19.456854803689644,46.746400849031,4.1935242514190225,2.579203527963623,Bad
11.010226913284923,77.9988033869887,90.76891647882829,589.9627993709332,1.9828625867831535,4.699027689519063,12.541092239365948,17.641677972513442,43.44042484049626,5.2435495357062605,2.3741225873940888,Bad
10.530825733249706,76.16834282744044,98.12880306420443,589.6262138915515,3.1998886951812837,15.089979806271973,11.706410363155832,20.0,114.1208716556111,5.077815119549276,2.2635168837708988,Bad
8.169258515899172,96.05647597507964,90.2712516984093,630.73950325231,4.366356891961049,6.907693404262691,12.110531907218599,16.840353284612178,37.500703841157645,4.048412780266944,2.478392770305021,Bad
10.158709354469282,84.0073854075839,93.62900585490459,627.8184977721509,5.1603068882485195,6.5439693068709355,11.463103203592738,18.368774941435912,64.69274280907557,4.8086002650544,2.182891322655505,Bad
10.31457096694646,60.97399308078978,100.0,493.75844987401587,4.244673729114572,14.278037217976948,12.355748595811278,18.226206786907866,51.80223104996513,4.6342074260245445,2.237990059387985,Bad
9.395445461556761,75.26460352102757,98.49409276342797,631.1158040674518,5.298960635891421,11.507200329248857,12.30336472053451,18.036253078855676,48.40508752441583,4.878316479253551,2.432598368160692,Bad
10.677428576667982,73.41783968228373,94.36133875353845,610.7152323872258,0.9596597948805878,10.216907937450681,11.478854829474205,16.4079222659956,80.28582778424474,4.800359293149775,2.5323040492253472,Bad
11.808101713629076,76.53735990822535,94.44348887153494,637.4023908986777,5.733325115167004,11.223247822023136,9.663558763115468,16.628773007691276,90.57446725214031,4.65732335996537,2.3503610890099567,Bad
14.77237180242106,87.62910660285085,96.30186633250632,664.0119352584953,1.7434873185960935,3.666905644937028,11.76601428436761,18.195572479861056,40.57750536418982,4.681584122277709,2.365124030185233,Bad
11.349155625663679,80.9255511820575,97.54242297228217,591.4270216327217,5.967009234316043,10.966852822152546,10.77855209217681,16.975936952373534,71.31283271264236,5.005306218684565,2.517996401055813,Bad
11.515100781445529,81.23134592996338,99.75473814804809,674.7352942188048,5.004811686825686,7.203783143299928,10.654953278300795,19.209050180666377,67.16022379541396,4.521520131821286,2.5243551164302085,Bad
10.851108168467665,95.13473161325237,94.63129798617452,546.6359727664172,0.25962087571006753,9.443698796649038,11.172002228887811,17.776025068300218,58.69549494066275,4.584725829070609,2.088784853142802,Bad
7.1624575694019175,75.03538910213311,91.1646448095384,543.2557127776669,5.4739256483698595,9.938211705045166,12.992258853488202,18.25500668113198,46.657470628713455,4.89416135646988,2.6224695121440114,Bad
10.946972249101567,100.0,96.47090588114628,625.7263314081324,5.990194679665823,3.557963667170771,10.666642517995612,17.959547249244274,97.71476938474893,4.956747705337805,2.3509347690161975,Bad
11.120460419882052,75.28692408628913,94.62770748747482,577.8739472816892,6.5157569206918104,10.375290383363314,10.935105340638716,17.93180277198974,44.14996306863178,4.787947943310266,2.288017425618571,Bad
15.926484224970572,82.89198196612571,92.09809888575465,615.6979538771382,2.462803431787954,7.2545708401144955,12.848128558322076,19.520777825027846,37.42889310522408,4.555731318114934,2.329740942368345,Bad
10.615278070437755,79.18796404597234,96.89300674593838,719.5789271906694,4.358821684141052,3.040314216092521,11.081223971817293,19.084336723042952,97.46907755709266,4.198686294707479,2.195304207770085,Bad
11.603094684667225,83.23419133500961,95.36065873772164,623.6097044102386,5.388898766097418,7.4137367738838345,10.64735999462765,18.15431949340599,74.99861977427973,4.210949010067608,2.782071132029657,Bad
10.930576460589513,86.4459199507313,96.91953661940939,612.7301723318471,5.472653734824158,8.080100456460698,12.970603715464355,18.674955920462853,40.47317482242368,4.638835685169716,2.204220937207995,Bad
8.662643924760935,86.33835240088877,93.31666739943846,547.8467772808891,4.819041523725938,10.374527565071848,11.844641374611927,19.17311418659385,68.07205084652296,4.749809183169862,2.17519953842743,Bad
13.285645629030041,74.4688266937942,97.4601315909765,498.00121160253923,3.146727513086755,0.0,12.078407913256576,17.402174321615483,54.39831993720031,4.594180241234123,2.360759829592328,Bad
12.503866065373549,70.77085322552429,92.04870540973506,595.6472030835894,5.975887508218294,9.552544919506639,11.731358650834604,16.445038175781956,107.22082700119864,4.3846398486709175,2.1930208692424826,Bad
12.582063894086094,100.0,93.51680583091024,664.0122147964918,5.987639933629033,5.952559772658428,12.507970332774722,18.55302058508556,63.96156969913076,4.338182974899581,2.4183025374084184,Bad
9.181225090410521,77.16015660399447,95.27125730673816,580.6237195763596,3.691443387806795,11.239493785641965,12.82256755378085,19.245979285892037,83.29020594083515,4.748777186905348,2.6462580295643874,Bad
13.805588621872198,88.99212438671987,100.0,624.0877499523222,2.4328903919178773,7.992535414863062,11.85241611070431,16.28531673318767,69.42389701567794,5.1070688996935605,2.424781448378423,Bad
8.196297874415439,65.92358689476804,98.35447610564547,685.589836363115,2.5441933216037125,6.666473982580204,10.202224304710121,17.393684674962408,105.92430438975362,4.47645142591197,2.4508247748760845,Bad
12.17371418760054,79.20387280095323,99.23157751280337,684.0909787938216,6.729635430664424,7.289998414894956,12.356977655440405,17.75858824216008,75.0846959199789,4.692616600566464,2.356356368732659,Bad
15.380911251619956,80.72800616017557,100.0,625.7289532561069,5.901356769836853,9.333638968764443,11.591992503715824,17.01751365303211,98.93883422416492,4.4867510609713435,2.24385071532659,Bad
9.018927349738624,86.72815069927833,100.0,610.2063887194406,3.9599204345599412,11.631637630685415,13.02874173244615,17.855381115031403,83.53542969798337,4.880547930506875,2.3561541587805594,Bad
9.867404540794457,54.77545859008061,96.1247672026753,508.88201705981544,3.601653584958006,4.435554809299764,10.925266954649121,16.886513275840716,56.17223082162027,4.662402978084263,2.5581918607741274,Bad
11.199302730175283,83.6614061307833,100.0,562.1883213493836,0.46362647828864434,6.625360562270789,11.62272641359101,17.680912907341938,70.04653063747924,4.996400082909987,2.6036275786644154,Good
9.993048691767601,70.50258544632106,99.03790576320583,583.1546515189157,3.831197791243816,13.8773842032747,10.221759779060228,18.69936712721712,64.67959301984583,4.7352992023626275,2.4062416745785224,Bad
7.898673137867735,85.24345711194924,98.98809750992258,548.8601033139508,1.617769690891652,6.55555322685213,12.939786648489811,15.930512369844955,55.66330526558621,4.735951593435354,2.531624692800919,Bad
11.137125949612054,71.63670803161837,100.0,614.9071957771658,4.317998952983516,9.46899892326107,13.47041975051206,16.94889966295942,43.07576007453331,4.444054456773252,2.2837810521375674,Bad
8.87539257254779,73.44517304074418,94.74206090704656,714.6988910091661,6.370494493522882,3.0632322492549218,11.414402693058422,19.400691903975524,103.98904347296497,4.449195309960945,2.3077195958843006,Bad
11.947184861270363,79.26372389606732,94.50394492819086,691.065695559697,2.0390968940551177,1.1419708353461218,11.767101823635738,17.17567891518702,30.0,4.837955104884898,2.159999312736761,Bad
9.161151531532393,71.47670530396805,96.95929654044558,614.6327917098724,4.477173520776068,3.839180539808149,11.028385025719832,15.401420443205753,103.28755315167842,4.768973885690166,2.5663692651446164,Bad
14.09986881003508,77.24465553264645,95.45190068423433,646.7660443214897,5.995559524019852,5.240431775929286,11.144094843990267,18.171180146574574,36.559115663510916,5.30415894474512,2.313602510541861,Bad
9.433493415327526,70.06624231456685,96.95550255899452,556.2837410786328,4.440590790544502,12.15964465619033,12.832272848558853,17.925247167599245,83.57894290060024,4.370918179198381,2.200803397785994,Bad
10.35587696758865,63.66829548301273,100.0,687.8453610401281,2.952034076299486,12.598105050749485,11.395018040157334,18.148134798357923,55.360878577367515,4.997331633079819,2.475218159641961,Bad
12.62703443473934,92.1795705242936,94.56555983188116,506.2820042432892,4.020772810544227,0.2987187724181952,12.57017992544012,18.057386702905255,30.0,4.739070017029735,2.601504305308452,Bad
8.53827136713209,69.03951307176072,95.0859631122188,654.7696896651697,5.914497424455753,5.835019442832554,11.981723951586451,19.27291503471954,98.63354371473196,4.407791204140122,2.344324795352639,Bad
11.45491986920826,80.21319112392017,96.52293301057973,629.7353826119864,4.525155719794884,10.791157588161937,12.900674783030867,17.296938203991793,30.0,4.0,2.1343376984941536,Bad
13.614285508564857,89.52891081493784,95.3150447219245,554.6484367947345,3.993258834879314,7.578587502275101,11.52912196240168,17.90619419114076,89.90375054983807,4.509349448388904,2.3514143149388556,Bad
7.785033530877545,75.85055897483957,90.25798251595954,587.4727945957237,6.312286252423252,14.018233863269707,13.302371497419,17.567312057659155,73.24816220911083,4.547173198968633,2.435860272055179,Bad
11.36926771706461,73.74834100254462,94.25961707190318,531.9448378106364,5.029835739900847,10.694003768525208,14.250540812167173,18.676362632917716,96.2733900395197,4.546548527673877,2.489309127645075,Bad
11.519765588496847,84.26238088667421,98.06211972671251,534.5015971318661,1.5941951421001064,6.92925958284474,9.959580214374887,18.777543057781962,85.65864357318794,4.9705403332896525,2.5165130924696792,Good
12.56364574355462,93.17933822727151,100.0,504.5367599625642,5.26282532396399,7.285322515483691,11.889396803626957,18.372403547636758,85.32321380793512,4.562573596280727,2.411389894505803,Bad
8.526098578243836,70.30684734913531,92.53614429738683,646.0508341320427,5.899117509564532,7.772840669580614,11.888661435476402,20.0,92.44768165387674,4.781867364162626,2.3611988745948347,Bad
8.359086773831446,80.49852167982561,92.52215280230747,672.3206981656009,1.5253672258250242,4.616170412956237,11.141144463604444,18.553304611210677,90.93931567242468,4.281829669076126,2.502849670298106,Bad
12.043883131233795,64.67505405032672,96.090701408152,470.29152817119444,0.0,11.756856542597994,12.489009304976426,19.25499903473874,81.26698093314762,4.816618225766411,2.201529464364181,Bad
11.593969346466372,78.06798996317809,89.7732148053665,710.2983309690903,1.916134662443297,10.969715270966205,13.344716677702781,17.114627979929494,61.63492453855082,4.3101572197442675,2.254679964283578,Bad
11.500985700691754,82.34204684538075,94.66508939103862,599.2795058017896,3.7950006246327703,9.817083070609721,9.631176878102233,17.301789752963245,64.27070591806668,4.902784280257964,2.2909245714775865,Bad
